t o	0.0 0.0 0.0009442870632672333 0.0003147623544224111 0.007554296506137866 0.0028328611898017 0.0056657223796034 0.0025180988353792886 0.003777148253068933 0.003462385898646522 0.003462385898646522 0.0066100094428706326 0.003462385898646522 0.0066100094428706326 0.003462385898646522 0.0066100094428706326 0.0003147623544224111 0.0012590494176896443 0.0009442870632672333 0.0009442870632672333 0.0022033364809568774 0.0018885741265344666 0.0009442870632672333 0.0006295247088448222 0.0018885741265344666 0.0015738117721120553 0.0015738117721120553 0.0031476235442241107 0.006295247088448221 0.006295247088448221 0.0 0.0012590494176896443 0.0009442870632672333 0.0009442870632672333 0.0018885741265344666 0.0015738117721120553 0.0028328611898017 0.0025180988353792886 0.0025180988353792886 0.0009442870632672333 0.0006295247088448222 0.0018885741265344666 0.0015738117721120553 0.0015738117721120553 0.0025180988353792886 0.0022033364809568774 0.003462385898646522 0.0031476235442241107 0.0031476235442241107 0.003777148253068933 0.007554296506137866 0.007554296506137866 0.004406672961913755 0.004406672961913755 0.004406672961913755 0.007239534151715455 0.004091910607491344 0.0012590494176896443 0.0009442870632672333 0.0022033364809568774 0.0018885741265344666 0.0018885741265344666 0.003777148253068933 0.007239534151715455 0.004091910607491344 0.004091910607491344 0.007239534151715455 0.004091910607491344 0.0066100094428706326 0.0012590494176896443 0.005036197670758577 0.0031476235442241107 0.006295247088448221 0.006295247088448221 0.004406672961913755 0.0022033364809568774 0.007239534151715455 0.0028328611898017 0.005980484734025811 0.0066100094428706326 0.003462385898646522 0.0031476235442241107 0.0012590494176896443 0.0018885741265344666 0.0018885741265344666 0.0012590494176896443 0.0015738117721120553 0.004721435316336166 0.006295247088448221 0.0031476235442241107 0.0031476235442241107 0.004406672961913755 0.0009442870632672333 0.0022033364809568774 0.0056657223796034 0.0025180988353792886 0.0012590494176896443 0.004721435316336166 0.004721435316336166 0.0025180988353792886 0.006295247088448221 0.006295247088448221 0.007554296506137866 0.007554296506137866 0.003777148253068933 0.007239534151715455 0.004091910607491344 0.004091910607491344 0.007239534151715455 0.004091910607491344 0.0053509600251809885 0.007239534151715455 0.005980484734025811 0.005980484734025811 0.0028328611898017 0.0025180988353792886 0.0056657223796034 0.006924771797293044 0.003777148253068933 0.006924771797293044 0.0066100094428706326 0.003462385898646522 0.0066100094428706326 0.0066100094428706326 0.0066100094428706326 0.003462385898646522 0.0066100094428706326 0.0003147623544224111 0.0003147623544224111 0.0 0.0012590494176896443 0.0006295247088448222 0.004091910607491344 0.004091910607491344 0.004406672961913755 0.004406672961913755 0.0009442870632672333 0.0022033364809568774 0.0018885741265344666 0.003777148253068933 0.005036197670758577 0.0015738117721120553 0.003462385898646522 0.003462385898646522 0.0031476235442241107 0.004406672961913755 0.004091910607491344 0.0009442870632672333 0.005036197670758577 0.0018885741265344666 0.004721435316336166 0.005980484734025811 0.0056657223796034 0.004091910607491344 0.004091910607491344 0.0009442870632672333 0.003777148253068933 0.003777148253068933 0.005036197670758577 0.005036197670758577 0.0015738117721120553 0.0015738117721120553 0.0012590494176896443 0.0015738117721120553 0.0056657223796034 0.0025180988353792886 0.0066100094428706326 0.0028328611898017 0.0031476235442241107 0.0031476235442241107 0.0012590494176896443 0.0009442870632672333 0.004091910607491344 0.0022033364809568774 0.0053509600251809885 0.0015738117721120553 0.005036197670758577 0.0018885741265344666 0.004091910607491344 0.0028328611898017 0.0056657223796034 0.0025180988353792886 0.0025180988353792886 0.0025180988353792886 0.006924771797293044 0.006924771797293044 0.006924771797293044 0.0066100094428706326 0.0066100094428706326 0.003462385898646522 0.003462385898646522 0.003462385898646522 0.003462385898646522 0.0031476235442241107 0.0031476235442241107 0.0 0.0 0.0031476235442241107 0.0006295247088448222 0.004406672961913755 0.004091910607491344 0.004091910607491344 0.004091910607491344 0.0009442870632672333 0.0009442870632672333 0.004091910607491344 0.004091910607491344 0.0006295247088448222 0.0009442870632672333 0.0009442870632672333 0.004091910607491344 0.0012590494176896443 0.004091910607491344 0.004091910607491344 0.0009442870632672333 0.004091910607491344 0.0053509600251809885 0.0022033364809568774 0.0015738117721120553 0.005036197670758577 0.0018885741265344666 0.005036197670758577 0.0018885741265344666 0.005036197670758577 0.0015738117721120553 0.005036197670758577 0.005036197670758577 0.005036197670758577 0.0018885741265344666 0.0009442870632672333 0.004091910607491344 0.0009442870632672333 0.0009442870632672333 0.004091910607491344 0.0009442870632672333 0.003777148253068933 0.005036197670758577 0.0018885741265344666 0.005036197670758577 0.0018885741265344666 0.004721435316336166 0.004721435316336166 0.0015738117721120553 0.004721435316336166 0.004721435316336166 0.004721435316336166 0.004721435316336166 0.0015738117721120553 0.0031476235442241107 0.0003147623544224111 0.003462385898646522 0.0003147623544224111 0.003462385898646522 0.0003147623544224111 0.0 0.0 0.0 0.0031476235442241107 0.0 0.0006295247088448222 0.004406672961913755 0.0012590494176896443 0.0012590494176896443 0.0006295247088448222 0.004091910607491344 0.0009442870632672333 0.004091910607491344 0.004091910607491344 0.004091910607491344 0.004721435316336166 0.004721435316336166 0.0015738117721120553 0.0015738117721120553 0.005980484734025811 0.005980484734025811 0.0028328611898017 0.0028328611898017 0.005980484734025811 0.0028328611898017 0.0022033364809568774 0.0056657223796034 0.0056657223796034 0.0025180988353792886 0.0025180988353792886 0.0056657223796034 0.0025180988353792886 0.0025180988353792886 0.004091910607491344 0.004091910607491344 0.0009442870632672333 0.0009442870632672333 0.004091910607491344 0.003777148253068933 0.0006295247088448222 0.0006295247088448222 0.0006295247088448222 0.0012590494176896443 0.0018885741265344666 0.0018885741265344666 0.0018885741265344666
s o	0.0 0.0008595988538681948 0.0 0.0017191977077363897 0.006876790830945559 0.002292263610315186 0.004871060171919771 0.0020057306590257878 0.003151862464183381 0.0028653295128939827 0.0028653295128939827 0.006017191977077364 0.003151862464183381 0.006017191977077364 0.003151862464183381 0.006017191977077364 0.001146131805157593 0.0020057306590257878 0.0017191977077363897 0.0017191977077363897 0.001146131805157593 0.0008595988538681948 0.0014326647564469914 0.001146131805157593 0.002292263610315186 0.0020057306590257878 0.0020057306590257878 0.0028653295128939827 0.0057306590257879654 0.0057306590257879654 0.0014326647564469914 0.0025787965616045844 0.002292263610315186 0.002292263610315186 0.0020057306590257878 0.0017191977077363897 0.0028653295128939827 0.0025787965616045844 0.0025787965616045844 0.0014326647564469914 0.001146131805157593 0.002292263610315186 0.0020057306590257878 0.0020057306590257878 0.0020057306590257878 0.0017191977077363897 0.0028653295128939827 0.0025787965616045844 0.0025787965616045844 0.0034383954154727794 0.006876790830945559 0.006876790830945559 0.0040114613180515755 0.0040114613180515755 0.0040114613180515755 0.006590257879656161 0.0037249283667621777 0.0017191977077363897 0.0014326647564469914 0.0025787965616045844 0.002292263610315186 0.002292263610315186 0.0034383954154727794 0.006590257879656161 0.0037249283667621777 0.0037249283667621777 0.006590257879656161 0.0037249283667621777 0.006017191977077364 0.00028653295128939826 0.0037249283667621777 0.0028653295128939827 0.0057306590257879654 0.0057306590257879654 0.0054441260744985676 0.0017191977077363897 0.006590257879656161 0.002292263610315186 0.005157593123209169 0.0057306590257879654 0.003151862464183381 0.0037249283667621777 0.0020057306590257878 0.0008595988538681948 0.0008595988538681948 0.0017191977077363897 0.0020057306590257878 0.004871060171919771 0.0057306590257879654 0.0028653295128939827 0.0028653295128939827 0.0054441260744985676 0.002292263610315186 0.002292263610315186 0.0054441260744985676 0.0025787965616045844 0.0017191977077363897 0.004871060171919771 0.004871060171919771 0.0020057306590257878 0.0054441260744985676 0.0054441260744985676 0.006876790830945559 0.006876790830945559 0.0034383954154727794 0.006590257879656161 0.0037249283667621777 0.0037249283667621777 0.006590257879656161 0.0037249283667621777 0.0054441260744985676 0.006590257879656161 0.005157593123209169 0.005157593123209169 0.002292263610315186 0.0020057306590257878 0.004871060171919771 0.006017191977077364 0.003151862464183381 0.006017191977077364 0.0057306590257879654 0.0028653295128939827 0.0057306590257879654 0.0057306590257879654 0.0057306590257879654 0.003151862464183381 0.006017191977077364 0.001146131805157593 0.001146131805157593 0.0008595988538681948 0.0020057306590257878 0.0014326647564469914 0.004584527220630372 0.004584527220630372 0.003151862464183381 0.003151862464183381 0.0 0.001146131805157593 0.0008595988538681948 0.0040114613180515755 0.005157593123209169 0.0020057306590257878 0.004584527220630372 0.004584527220630372 0.004297994269340974 0.0054441260744985676 0.005157593123209169 0.002292263610315186 0.004871060171919771 0.0020057306590257878 0.004584527220630372 0.0057306590257879654 0.0054441260744985676 0.004297994269340974 0.004297994269340974 0.0014326647564469914 0.0040114613180515755 0.0040114613180515755 0.005157593123209169 0.005157593123209169 0.0020057306590257878 0.0020057306590257878 0.0017191977077363897 0.0020057306590257878 0.004871060171919771 0.0020057306590257878 0.0057306590257879654 0.002292263610315186 0.0025787965616045844 0.0025787965616045844 0.0017191977077363897 0.0014326647564469914 0.004297994269340974 0.0025787965616045844 0.0054441260744985676 0.0020057306590257878 0.005157593123209169 0.002292263610315186 0.0037249283667621777 0.002292263610315186 0.004871060171919771 0.0020057306590257878 0.0020057306590257878 0.0020057306590257878 0.006017191977077364 0.006017191977077364 0.006017191977077364 0.0057306590257879654 0.0057306590257879654 0.0028653295128939827 0.0028653295128939827 0.003151862464183381 0.0040114613180515755 0.0037249283667621777 0.0037249283667621777 0.0008595988538681948 0.0008595988538681948 0.0037249283667621777 0.0014326647564469914 0.004871060171919771 0.004584527220630372 0.004584527220630372 0.004584527220630372 0.0017191977077363897 0.0017191977077363897 0.004584527220630372 0.004584527220630372 0.0014326647564469914 0.0017191977077363897 0.0017191977077363897 0.004584527220630372 0.00028653295128939826 0.0028653295128939827 0.0028653295128939827 0.0 0.0028653295128939827 0.0040114613180515755 0.001146131805157593 0.0005730659025787965 0.0037249283667621777 0.0008595988538681948 0.0037249283667621777 0.0008595988538681948 0.0037249283667621777 0.0005730659025787965 0.0037249283667621777 0.0037249283667621777 0.0037249283667621777 0.0008595988538681948 0.0014326647564469914 0.004297994269340974 0.0014326647564469914 0.0014326647564469914 0.004297994269340974 0.0014326647564469914 0.0040114613180515755 0.005157593123209169 0.002292263610315186 0.005157593123209169 0.002292263610315186 0.004871060171919771 0.004871060171919771 0.0020057306590257878 0.004871060171919771 0.004871060171919771 0.004871060171919771 0.004871060171919771 0.0020057306590257878 0.0028653295128939827 0.0017191977077363897 0.004584527220630372 0.0017191977077363897 0.004584527220630372 0.0017191977077363897 0.0014326647564469914 0.0014326647564469914 0.0014326647564469914 0.004297994269340974 0.0014326647564469914 0.0020057306590257878 0.0054441260744985676 0.0025787965616045844 0.0025787965616045844 0.0020057306590257878 0.005157593123209169 0.002292263610315186 0.005157593123209169 0.005157593123209169 0.005157593123209169 0.004584527220630372 0.004584527220630372 0.0017191977077363897 0.0017191977077363897 0.0057306590257879654 0.0057306590257879654 0.0028653295128939827 0.0028653295128939827 0.0057306590257879654 0.0028653295128939827 0.002292263610315186 0.0054441260744985676 0.0054441260744985676 0.0025787965616045844 0.0025787965616045844 0.0054441260744985676 0.0025787965616045844 0.0025787965616045844 0.004297994269340974 0.004297994269340974 0.0014326647564469914 0.0014326647564469914 0.004297994269340974 0.0040114613180515755 0.001146131805157593 0.001146131805157593 0.001146131805157593 0.0017191977077363897 0.002292263610315186 0.002292263610315186 0.002292263610315186
n u	0.0 0.0003003003003003003 0.0018018018018018018 0.0 0.006906906906906907 0.002102102102102102 0.005405405405405406 0.0024024024024024023 0.003003003003003003 0.003303303303303303 0.003303303303303303 0.006006006006006006 0.003003003003003003 0.006006006006006006 0.003003003003003003 0.006006006006006006 0.0 0.0009009009009009009 0.0012012012012012011 0.0012012012012012011 0.0024024024024024023 0.002702702702702703 0.0015015015015015015 0.0018018018018018018 0.0024024024024024023 0.002702702702702703 0.002702702702702703 0.003303303303303303 0.006306306306306306 0.006306306306306306 0.0003003003003003003 0.0009009009009009009 0.0012012012012012011 0.0012012012012012011 0.0006006006006006006 0.0009009009009009009 0.0015015015015015015 0.0018018018018018018 0.0018018018018018018 0.0015015015015015015 0.0018018018018018018 0.0024024024024024023 0.002702702702702703 0.002702702702702703 0.0018018018018018018 0.002102102102102102 0.002702702702702703 0.003003003003003003 0.003003003003003003 0.003303303303303303 0.006906906906906907 0.006906906906906907 0.003903903903903904 0.003903903903903904 0.003903903903903904 0.007207207207207207 0.004204204204204204 0.0012012012012012011 0.0015015015015015015 0.002102102102102102 0.0024024024024024023 0.0024024024024024023 0.003303303303303303 0.007207207207207207 0.004204204204204204 0.004204204204204204 0.007207207207207207 0.004204204204204204 0.006006006006006006 0.0015015015015015015 0.005705705705705706 0.003303303303303303 0.006306306306306306 0.006306306306306306 0.003903903903903904 0.002102102102102102 0.007207207207207207 0.002102102102102102 0.005105105105105105 0.006306306306306306 0.003003003003003003 0.003303303303303303 0.0009009009009009009 0.002702702702702703 0.002702702702702703 0.0018018018018018018 0.002702702702702703 0.005705705705705706 0.006306306306306306 0.003303303303303303 0.003303303303303303 0.003903903903903904 0.0012012012012012011 0.0009009009009009009 0.004804804804804805 0.0018018018018018018 0.0018018018018018018 0.005705705705705706 0.005705705705705706 0.0018018018018018018 0.006006006006006006 0.006006006006006006 0.006906906906906907 0.006906906906906907 0.003303303303303303 0.007207207207207207 0.004204204204204204 0.004204204204204204 0.007207207207207207 0.004204204204204204 0.005105105105105105 0.007207207207207207 0.005105105105105105 0.005105105105105105 0.002102102102102102 0.0024024024024024023 0.005405405405405406 0.006006006006006006 0.003003003003003003 0.006006006006006006 0.006306306306306306 0.003303303303303303 0.006306306306306306 0.006306306306306306 0.006306306306306306 0.003003003003003003 0.006006006006006006 0.0 0.0 0.0003003003003003003 0.0009009009009009009 0.0003003003003003003 0.004204204204204204 0.004204204204204204 0.0045045045045045045 0.0045045045045045045 0.0018018018018018018 0.0024024024024024023 0.002702702702702703 0.004804804804804805 0.005405405405405406 0.002702702702702703 0.003003003003003003 0.003003003003003003 0.003303303303303303 0.003903903903903904 0.004204204204204204 0.0012012012012012011 0.0036036036036036037 0.0006006006006006006 0.003903903903903904 0.0045045045045045045 0.004804804804804805 0.0045045045045045045 0.0045045045045045045 0.0015015015015015015 0.004804804804804805 0.004804804804804805 0.005405405405405406 0.005405405405405406 0.002702702702702703 0.002702702702702703 0.0018018018018018018 0.002702702702702703 0.004804804804804805 0.0018018018018018018 0.005705705705705706 0.002102102102102102 0.003003003003003003 0.003003003003003003 0.0012012012012012011 0.0015015015015015015 0.0045045045045045045 0.002102102102102102 0.005105105105105105 0.0015015015015015015 0.005405405405405406 0.0024024024024024023 0.004204204204204204 0.002102102102102102 0.005405405405405406 0.0024024024024024023 0.0024024024024024023 0.0024024024024024023 0.006006006006006006 0.006006006006006006 0.006006006006006006 0.006306306306306306 0.006306306306306306 0.003303303303303303 0.003303303303303303 0.003003003003003003 0.003003003003003003 0.003303303303303303 0.003303303303303303 0.0003003003003003003 0.0003003003003003003 0.003303303303303303 0.0003003003003003003 0.003903903903903904 0.004204204204204204 0.004204204204204204 0.004204204204204204 0.0012012012012012011 0.0012012012012012011 0.004204204204204204 0.004204204204204204 0.0003003003003003003 0.0012012012012012011 0.0012012012012012011 0.004204204204204204 0.0015015015015015015 0.004804804804804805 0.004804804804804805 0.0018018018018018018 0.004804804804804805 0.005405405405405406 0.0024024024024024023 0.0018018018018018018 0.005705705705705706 0.002702702702702703 0.005705705705705706 0.002702702702702703 0.005705705705705706 0.0018018018018018018 0.005705705705705706 0.005705705705705706 0.005705705705705706 0.002702702702702703 0.0015015015015015015 0.0045045045045045045 0.0015015015015015015 0.0015015015015015015 0.0045045045045045045 0.0015015015015015015 0.004804804804804805 0.005405405405405406 0.0024024024024024023 0.005405405405405406 0.0024024024024024023 0.005705705705705706 0.005705705705705706 0.002702702702702703 0.005705705705705706 0.005705705705705706 0.005705705705705706 0.005705705705705706 0.002702702702702703 0.003303303303303303 0.0 0.003003003003003003 0.0 0.003003003003003003 0.0 0.0003003003003003003 0.0003003003003003003 0.0003003003003003003 0.003303303303303303 0.0003003003003003003 0.0003003003003003003 0.003903903903903904 0.0009009009009009009 0.0009009009009009009 0.0003003003003003003 0.004204204204204204 0.0012012012012012011 0.004204204204204204 0.004204204204204204 0.004204204204204204 0.003903903903903904 0.003903903903903904 0.0009009009009009009 0.0009009009009009009 0.0045045045045045045 0.0045045045045045045 0.0015015015015015015 0.0015015015015015015 0.0045045045045045045 0.0015015015015015015 0.0009009009009009009 0.004804804804804805 0.004804804804804805 0.0018018018018018018 0.0018018018018018018 0.004804804804804805 0.0018018018018018018 0.0018018018018018018 0.0045045045045045045 0.0045045045045045045 0.0015015015015015015 0.0015015015015015015 0.0045045045045045045 0.004804804804804805 0.0018018018018018018 0.0018018018018018018 0.0018018018018018018 0.0018018018018018018 0.0024024024024024023 0.0024024024024024023 0.0024024024024024023
i k	0.0 0.005179110919292188 0.005179110919292188 0.004963314630988347 0.0 0.004963314630988347 0.0030211480362537764 0.005179110919292188 0.0043159257660768235 0.004531722054380665 0.004963314630988347 0.0010789814415192059 0.0017263703064307294 0.0006473888649115235 0.0019421665947345706 0.001294777729823047 0.004963314630988347 0.0043159257660768235 0.004531722054380665 0.004963314630988347 0.0043159257660768235 0.004963314630988347 0.004963314630988347 0.005179110919292188 0.0043159257660768235 0.004531722054380665 0.004963314630988347 0.0019421665947345706 0.0008631851532153647 0.0015105740181268882 0.005179110919292188 0.0043159257660768235 0.004531722054380665 0.004963314630988347 0.004963314630988347 0.005179110919292188 0.0043159257660768235 0.004531722054380665 0.004963314630988347 0.004963314630988347 0.005179110919292188 0.0043159257660768235 0.004531722054380665 0.004963314630988347 0.004963314630988347 0.005179110919292188 0.0043159257660768235 0.004531722054380665 0.004963314630988347 0.0015105740181268882 0.0008631851532153647 0.00043159257660768235 0.0010789814415192059 0.0010789814415192059 0.001294777729823047 0.0010789814415192059 0.001294777729823047 0.004963314630988347 0.005179110919292188 0.0043159257660768235 0.004531722054380665 0.004963314630988347 0.0021579628830384117 0.0010789814415192059 0.0017263703064307294 0.0019421665947345706 0.001294777729823047 0.0028053517479499353 0.0010789814415192059 0.004963314630988347 0.0028053517479499353 0.002373759171342253 0.0017263703064307294 0.001294777729823047 0.002589555459646094 0.004100129477772983 0.0006473888649115235 0.0043159257660768235 0.0036685369011653 0.0036685369011653 0.0017263703064307294 0.0030211480362537764 0.0032369443245576176 0.004531722054380665 0.004100129477772983 0.003884333189469141 0.004100129477772983 0.0034527406128614588 0.001294777729823047 0.0019421665947345706 0.0021579628830384117 0.0028053517479499353 0.0036685369011653 0.0043159257660768235 0.0032369443245576176 0.004100129477772983 0.003884333189469141 0.0030211480362537764 0.0036685369011653 0.003884333189469141 0.0028053517479499353 0.0030211480362537764 0.00043159257660768235 0.0006473888649115235 0.0017263703064307294 0.0006473888649115235 0.001294777729823047 0.0015105740181268882 0.0008631851532153647 0.002373759171342253 0.002589555459646094 0.0015105740181268882 0.0032369443245576176 0.0032369443245576176 0.004100129477772983 0.004531722054380665 0.0034527406128614588 0.002589555459646094 0.0032369443245576176 0.0021579628830384117 0.0028053517479499353 0.0036685369011653 0.0032369443245576176 0.0028053517479499353 0.0034527406128614588 0.0021579628830384117 0.0015105740181268882 0.003884333189469141 0.004100129477772983 0.004531722054380665 0.0032369443245576176 0.003884333189469141 0.0032369443245576176 0.0036685369011653 0.0032369443245576176 0.0034527406128614588 0.004100129477772983 0.0032369443245576176 0.003884333189469141 0.0034527406128614588 0.002589555459646094 0.0036685369011653 0.0036685369011653 0.0032369443245576176 0.0034527406128614588 0.0021579628830384117 0.0030211480362537764 0.003884333189469141 0.0032369443245576176 0.003884333189469141 0.0034527406128614588 0.0028053517479499353 0.0030211480362537764 0.0032369443245576176 0.0028053517479499353 0.004100129477772983 0.003884333189469141 0.0030211480362537764 0.002589555459646094 0.0021579628830384117 0.0034527406128614588 0.0034527406128614588 0.0043159257660768235 0.003884333189469141 0.0032369443245576176 0.004100129477772983 0.0030211480362537764 0.0043159257660768235 0.003884333189469141 0.004100129477772983 0.003884333189469141 0.0043159257660768235 0.0036685369011653 0.0032369443245576176 0.0021579628830384117 0.003884333189469141 0.0028053517479499353 0.003884333189469141 0.0017263703064307294 0.003884333189469141 0.0034527406128614588 0.004100129477772983 0.004100129477772983 0.0043159257660768235 0.0030211480362537764 0.002589555459646094 0.0028053517479499353 0.0028053517479499353 0.0032369443245576176 0.003884333189469141 0.004100129477772983 0.0028053517479499353 0.0028053517479499353 0.0034527406128614588 0.003884333189469141 0.004100129477772983 0.0043159257660768235 0.0036685369011653 0.0036685369011653 0.0021579628830384117 0.0028053517479499353 0.0032369443245576176 0.0028053517479499353 0.0034527406128614588 0.0034527406128614588 0.002373759171342253 0.0030211480362537764 0.0043159257660768235 0.003884333189469141 0.003884333189469141 0.0034527406128614588 0.003884333189469141 0.0034527406128614588 0.0034527406128614588 0.004100129477772983 0.0030211480362537764 0.002589555459646094 0.0032369443245576176 0.003884333189469141 0.0028053517479499353 0.0034527406128614588 0.002373759171342253 0.0036685369011653 0.0030211480362537764 0.0043159257660768235 0.0032369443245576176 0.0036685369011653 0.0032369443245576176 0.003884333189469141 0.0043159257660768235 0.0032369443245576176 0.003884333189469141 0.003884333189469141 0.0028053517479499353 0.004100129477772983 0.0036685369011653 0.002589555459646094 0.0032369443245576176 0.0021579628830384117 0.0034527406128614588 0.0028053517479499353 0.0032369443245576176 0.0034527406128614588 0.002373759171342253 0.0030211480362537764 0.0036685369011653 0.0032369443245576176 0.003884333189469141 0.0030211480362537764 0.0043159257660768235 0.0032369443245576176 0.003884333189469141 0.0028053517479499353 0.004100129477772983 0.004531722054380665 0.004100129477772983 0.004100129477772983 0.0030211480362537764 0.0043159257660768235 0.0036685369011653 0.0030211480362537764 0.0032369443245576176 0.0034527406128614588 0.003884333189469141 0.0032369443245576176 0.0034527406128614588 0.002373759171342253 0.0028053517479499353 0.0034527406128614588 0.003884333189469141 0.0034527406128614588 0.004100129477772983 0.0043159257660768235 0.0030211480362537764 0.002589555459646094 0.0032369443245576176 0.0032369443245576176 0.0021579628830384117 0.0034527406128614588 0.003884333189469141 0.0028053517479499353 0.0032369443245576176 0.0034527406128614588 0.0034527406128614588 0.002373759171342253 0.003884333189469141 0.003884333189469141 0.0036685369011653 0.0032369443245576176 0.003884333189469141 0.003884333189469141 0.0034527406128614588 0.0034527406128614588 0.004100129477772983 0.004100129477772983 0.0043159257660768235 0.0036685369011653 0.0032369443245576176 0.0032369443245576176 0.0034527406128614588
