# IPA-to-SAMPA phoneme mappings.
çʲ	C_j
cɲ	cJ
cʷ	c_w
çʷ	C_w
cʷʰ	c_w_h
cʼ	c_>
cʼː	c_>:
ɕ	s\
ɕː	s\:
ɕʰ	s\_h
ɕᶣ	s\_H
ɕʷ	s\_w
ɕʷʼ	s\_w_>
ɕʼ	s\_>
d	d
ð	D
d̠	d_-
d̠̰	d_-_k
d̩	d=
d̊	d_0
d̥	d_0
d̺	d_a
ð̺̪	D_a_d
d̪	d_d
d̪̚	d_d_}
d̪̊	d_d_0
d̪̥	d_d_0
d̪̺	d_d_a
d̪̰	d_d_k
d̪̤	d_d_t
d̰	d_k
d̞	d_o
ð̞	D_o
d̤	d_t
d̤̥	d_t_0
d̃	d~
d͈ː	d_"\:
d̊ː	d_0:
d̥ː	d_0:
d̺ː	d_a:
d̪ː	d_d:
dː	d:
ðː	D:
d̪ː	d:_d
dːz	d:z
dːʒ	d:Z
d̪ð	d_dD
dd	dd
ddz	ddz
ddʒ	ddZ
d̪ˠ	d_d_G
dˠ	d_G
d̻ʲ	d'
ðˠ	D_G
d̠ʰ	d_-_h
d̪ʰ	d_d_h
dʰ	d_h
d̺ʱ	d_a_h\
d̪ʱ	d_d_h\
d̪̤ʱ	d_d_t_h\
d̤ʱ	d_t_h\
d̠ʲ	d_-_j
d̊ʲ	d_0_j
d̥ʲ	d_0_j
d̪ʲ	d_d_j
dʲ	d_j
dʲ	d'
ðʲ	D_j
dʲʷ	d_j_w
dʝ	dj\
d̪l̪	d_dl_d
dlʷ	dl_w
d̪ɮ̪	d_dK\_d
d̤ɮ̤	d_tK\_t
dɮ	dK\
d̠ⁿ	d_-_n
d̪ⁿ	d_d_n
dⁿ	d_n
dr	dr
dɾ	d4
dᶣ	d_H
d̪ʷ	d_d_w
dʷ	d_w
d̪x	d_dx
dx	dx
d̊z̊	d_0z_0
d̥z̥	d_0z_0
d̺z̺	d_az_a
d̪z̪	d_dz_d
d̪z̪̤	d_dz_d_t
d̤z	d_tz
d̤z̤	d_tz_t
ʣ	dz
dz	dz
d͡z	dz
ʣ̪	dz_d
ʣ̤	dz_t
ʣ̃	dz~
d̺z̺ː	d_az_a:
ʣː	dz:
ʣˠ	dz_G
ʣʰ	ʣ_h
ʣʰ	dz_h
ʣʱ	ʣ_h\
d̊z̊ʲ	d_0z_0_j
d̥z̥ʲ	d_0z_0_j
d̪ᶻʲ	d_d_z_j
d̪z̪ʲ	d_dz_d_j
ʣʲ	dz_j
ʣʲ	dz'
ʣʷ	dz_w
ʣʼ	dz_>
dʐ	dz`
d̊ʑ̊	d_0z\_0
d̥ʑ̥	d_0z\_0
dʑ	dz\
ʥ	dz\
dʑʰ	dz\_h
dʑᶣ	dz\_H
ʥᶣ	dz\_H
dʑʷ	dz\_w
d̠̤ʒ̤	d_-_tZ_t
d̠ʒ	d_-Z
d̠ʒ̤	d_-Z_t
d̊ʒ̊	d_0Z_0
d̥ʒ̊	d_0Z_0
d̺ʒ̺	d_aZ_a
d̤ʒ̤	d_tZ_t
ʤ	dZ
dʒ	dZ
d͡ʒ	dZ
ʤ̤	dZ_t
d̠ʒː	d_-Z:
ʤː	dZ:
d̠ʒˠ	d_-Z_G
d̠ʒʰ	d_-Z_h
ʤʰ	dZ_h
dʒʰ	dZ_h
d̤ʒ̤ʱ	d_tZ_t_h\
ʤʱ	dZ_h\
d̠ʒʲ	d_-Z_j
ʤʲ	dZ_j
d̠ʒɾ	d_-Z4
d̠ʒʷ	d_-Z_w
d̺ʒ̺ʷ	d_aZ_a_w
ʤʷ	dZ_w
d̠ʒxʼ	d_-Zx_>
d̠ʒʼ	d_-Z_>
dˀ	d_?
dʼ	d_>
ðʼ	D_>
dʼkxʼ	d_>kx_>
d̪ʼkxʼ	d_d_>kx_>
dˤ	d_?\
ðˤ	D_?\
d̪ˤ	d_d_?\
dˤː	d_?\:
ɖ	d`
ɖ̰	d`_k
ɖ̤	d`_t
ɖː	d`:
ɖʰ	d`_h
ɖʱ	d`_h\
ɖ̤ʱ	d`_t_h\
ɖʲ	d`_j
ɖⁿ	d`_n
ɖr	d`r
ɖr̠͓	d`r_-_x
ɖr͓	d`r_x
ɖɽ	d`r`
ɖ̥ʐ̥	d`_0s`_0
ɖ̊ʐ̊	d`_0z`_0
ɖʐ	d`z`
ɖʐʷ	d`z`_w
ɗ	d_<
ɗ̠	d_<_-
ɗ̊	d_<_0
ɗ̥	d_<_0
ɗ̪	d_<_d
ɗː	d_<:
ɗʰ	d_<_h
ɗʲ	d_<_j
ɗʷ	d_<_w
ɗʒ	d_<Z
ᶑ	d`_<
ᶑː	d`_<:
ᶑʼ	d`_<_>
ᶑʼː	d`_<_>:
e	e
e̠	e_-
ë	e_"
e̯	e_^
e̊	e_0
e̥	e_0
ḛ	e_k
ḛ̃	e_k~
e̞	e_o
e̞̠	e_o_-
ë̞	e_o_"
e̞̊	e_o_0
e̞̥	e_o_0
e̞̰	e_o_k
ẽ̞	e_o~
e̤	e_t
ĕ	e_X
ẽ	e~
e˞	e`
ëː	e_":
e̊ː	e_0:
e̥ː	e_0:
ḛː	e_k:
e̞ː	e_o:
ẽ̞ː	e_o~:
e̤ː	e_t:
eː	e:
ẽː	e:~
ẽː	e:~
ẽː	e~:
eːː	e::
eːə	e:@
eːi	e:i
eːj	e:j
ḛˑ	e_k:\
e̤ˑ	e_t:\
eˑ	e:\
êː	e:_F
éː	e:_H
èː	e:_L
ê	e_F
é	e_H
è	e_L
e̞a	e_oa
ea	ea
ea̤	ea_t
eɑ	eA
e̞ə	e_o@
eə	e@
eɛ	eE
eɘ	e@\
eˠ	e_G
eʰ	e_h
e̞i	e_oi
ẽ̞ĩ	e~_oi~
ẽĩ	e~i~
ei	ei
ḛɪ̰	e_kI_k
ẽɪ̃	e~I~
eɪ	eI
eɪ̃	eI~
eʲ	e_j
ẽj	e~j
ej	ej
e̞o̞	e_oo_o
eo	eo
eɔ	eO
e̞u	e_ou
ẽ̞ũ	e~_ou~
eu	eu
eũ	eu~
eʊ	eU
ew	ew
ew̃	ew~
eˀ	e_?
eˤ	e_?\
e̞ˤ	e_o_?\
ə	@
ə̥	@_0
ə̰	@_k
ə̰̃	@_k~
ə̞̆	@_o_X
ə̤	@_t
ə̆	@_X
ə̃	@~
ɚ	@`
ə˞	@`
ə˞ː	@`:
əː	@:
əː̃	@:~
ə̤̃ː	@~_t:
ə̃ː	@~:
əːi	@:i
əˑ	@:\
əɒ	@Q
ə̃ĩ	@~i~
əi	@i
əĩ	@i~
əɨ	@1
əj	@j
ə̃j	@j~
əo	@o
ə̃ũ	@~u~
əu	@u
əũ	@u~
ə̰ɯ̰	@_kM_k
əɯ	@M
əɯ̃	@M~
əʊ	@U
əw	@w
ə̃w	@w~
əy	@y
əˤ	@_?\
ɛ	E
ɛ̠	E_-
ɛ̰	E_k
ɛ̞	E_o
ɛ̤	E_t
ɛ̆	E_X
ɛ̃	E~
ɛ˞	E`
ɛ̠ː	E_-:
ɛ̰ː	E_k:
ɛ̞ː	E_o:
ɛ̤ː	E_t:
ɛː	E:
ɛ̃ː	E:~
ɛ̤̃ː	E~_t:
ɛ̃ː	E~:
ɛ̃ːi	E~:i
ɛ̰ˑ	E_k:\
ɛ̤ˑ	E_t:\
ɛˑ	E:\
ɛa	Ea
ɛæː	E{:
ɛɐ	E6
ɛe	Ee
ɛə	E@
ɛ̃ə	E~@
ɛˠ	E_G
ɛ̤i̤	E_ti_t
ɛi	Ei
ɛɪ	EI
ɛɨ	E1
ɛj	Ej
ɛo	Eo
ɛo̞	Eo_o
ɛ̃ɔ̃	E~O~
ɛ̃ũ	E~u~
ɛu	Eu
ɛʉ	E}
ɛɯ	EM
ɛɰ	EM\
ɛʊ	EU
ɛw	Ew
ɛˤ	E_?\
ɘ	@\
ɘ̠	@\_-
ɘ̆	@\_X
ɘ̃	@\~
ɘ˞	@\`
ɘː	@\:
ɘ̃ː	@\~:
ɘi	@\i
ɘy	@\y
ɜ	3
ɜ̃	3~
ɝ	3`
ɜː	3:
ɜi	3i
ɜɪ	3I
ɜj	3j
ɞ	3\
ɞ̠	3\_-
ɞ̰	3\_k
ɞ̠ː	3\_-:
ɞː	3\:
ɞ̃ː	3\~:
ɞe	3\e
ɞʏ	3\Y
ɤ	7
ɤ̞	7_o
ɤ̞̃	7_o~
ɤ̤	7_t
ɤ̞̆	7_X_o
ɤ̃	7~
ɤ̞ː	7_o:
ɤ̤ː	7_t:
ɤː	7:
ɤ̃ː	7~:
ɤːː	7::
ɤˑ	7:\
ɤa	7a
ɤa̤	7a_t
ɤɑ	7A
ɤe	7e
ɤ̤i̤	7_ti_t
ɤi	7i
ɤj	7j
ɤo	7o
ɤu	7u
f	f
f̩	f=
f̰	f_k
f͈ː	f_"\:
fː	f:
fːː	f::
ff	ff
fˠ	f_G
fʰ	f_h
fʲ	f_j
fʲ	f'
fʲː	f_j:
fɾ	f4
fʃ	fS
fʷ	f_w
fʷː	f_w:
fʼ	f_>
gg	gg
gʲ	g'
gʲ	g_j
ɡ	g
ɡ̩	g=
ɡ̊	g_0
ɡ̰	g_k
ɡ̤	g_t
ɡ̤̥	g_t_0
ɡ̃	g~
ɡ˞	g`
ɡ͈ː	g_"\:
ɡ̊ː	g_0:
ɡː	g:
ɡːʷ	g:_w
ɡb	gb
ɡb̩	gb=
ɡbː	gb:
ɡbʲ	gb_j
ɡbr	gbr
ɡbɾ	gb4
ɡbʷ	gb_w
ɡbˤ	gb_?\
ɡɓ	gb_<
ɡɣ	gG
gʰ	g_h
ɡʰ	g_h
ɡʱ	g_h\
ɡ̤ʱ	g_t_h\
ɡʲ	g_j
ɡʲː	g_j:
ɡʲʷ	g_j_w
ɡˡ	g_l
ɡm	gm
ɡⁿ	g_n
ɡɾ	g4
ɡᶣ	g_H
ɡ̩ʷ	g=_w
ɡ̤ʷ	g_t_w
ɡʷ	g_w
ɡʼ	g_>
ɡʼkxʼ	g_>kx_>
ɡ̤ǀ	g_t|\
ɡ̤ǀ͓	g_t|\_x
ɡǀ	g|\
ɡǀ͓	g|\_x
ɡǀʰ	g|\_h
ɡǀkxʼ	g|\kx_>
ɡǀqʰ	g|\q_h
ɡ̰ǀ͓x	g_k|\_xx
ɡǀ͓x	g|\_xx
ɡǀx	g|\x
ɡǀxʼ	g|\x_>
ɡ̤ǁ	g_t|\|\
ɡǁ	g|\|\
ɡǁkxʼ	g|\|\kx_>
ɡǁqʰ	g|\|\q_h
ɡǁx	g|\|\x
ɡǁxʼ	g|\|\x_>
ɡ̤ǂ	g_t=\
ɡǂ	g=\
ɡǂkxʼ	g=\kx_>
ɡ̤ǂ͓ˡ	g_t=\_x_l
ɡǂ͓ˡ	g=\_x_l
ɡ̰ǂ͓ˡx	g_k=\_x_lx
ɡǂ͓ˡx	g=\_x_lx
ɡǂqʰ	g=\q_h
ɡ̰ǂx	g_k=\x
ɡǂx	g=\x
ɡ̤ǃ	g_t!\
ɡǃ	g!\
ɡǃʰ	g!\_h
ɡǃkxʼ	g!\kx_>
ɡǃqʰ	g!\q_h
ɡ̰ǃx	g_k!\x
ɡǃx	g!\x
ɡǃxʼ	g!\x_>
ɡǃǃ	g!\!\
ɡǃǃʰ	g!\!\_h
ɡǃǃx	g!\!\x
ɡǃǃxʼ	g!\!\x_>
ɡʘ	gO\
ɡʘkxʼ	gO\kx_>
ɡʘqʰ	gO\q_h
ɡʘx	gO\x
ɢ	G\
ɢ̊	G\_0
ɢ̥	G\_0
ɢː	G\:
ɢʰ	G\_h
ɢʁ	G\R
ɢʷ	G\_w
ɢʷˤ	G\_w_?\
ɢˤ	G\_?\
ɢǀ	G\|\
ɢǁ	G\|\|\
ɢǂ	G\=\
ɢǃ	G\!\
ɢʘ	G\O\
ɠ	g_<
ɠ̊	g_<_0
ɠː	g_<:
ɠɓ	g_<b_<
ʛ̊	G_<_0
ʛ	G\_<
ɣ	G
ɣ̩	G=
ɣ̊	G_0
ɣ̰	G_k
ɣ̤	G_t
ɣ͈ː	G_"\:
ɣː	G:
ɣʲ	G_j
ɣʲ	G'
ɣv	Gv
ɣʷ	G_w
ɣˀ	G_?
h	h
h̃	h~
ħ	X\
hː	h:
ħ͈ː	X\_"\:
ħː	X\:
hːː	h::
ʰb	_hb
ʰc	_hc
ʰd	_hd
ħħ	X\X\
ʰj	_hj
hʲ	h_j
hʲ	h'
ħ̃ʲ	X\~_j
hʲʷ	h_j_w
ʰɟ	_hJ\
ʰk	_hk
ʰkː	_hk:
ʰkʲ	_hk_j
ʰkʷ	_hk_w
ʰl	_hl
ʰl̊	_hl_0
ʰl̥	_hl_0
ʰm	_hm
ʰn	_hn
ʰn̪	_hn_d
ʰŋ	_hN
ʰp	_hp
ʰpː	_hp:
ʰpʲ	_hp_j
ʰɾ	_h4
ʰs̪	_hs_d
ʰʃ	_hS
ʰt	_ht
ʰtː	_ht:
ʰʨ	_hts\
ʰtʲ	_ht_j
ʰʦ	_hts
ʰʦː	_hts:
ʰʦʲ	_hts_j
ʰt̠ʃ	_ht_-S
ʰʧ	_htS
ʰʧː	_htS:
ʰʈ	_ht`
hᶣ	h_H
hv	hv
ʰw	_hw
hʷ	h_w
ħʷ	X_w
ʰʷɕʰ	_h_ws\_h
ʰʷk	_h_wk
ʰʷs	_h_ws
ʰʷsʰ	_h_ws_h
ʰʷʂʰ	_h_ws`_h
ʰʷt	_h_wt
ʰʷʨ	_h_wts\
ʰʷʦ	_h_wts
ʰʷʈ	_h_wt`
hʼ	h_>
ʜ	H\
ʜʷ	H\_w
ɦ	h\
ɦ̤	h\_t
ʱb	_h\b
ʱd	_h\d
ʱʣ	_h\dz
ʱdʑ	_h\dz\
ʱɖ	_h\d`
ʱɡ	_h\g
ʱj	_h\j
ʱɟ	_h\J\
ʱl	_h\l
ʱm	_h\m
ʱn	_h\n
ʱɲ	_h\J
ʱŋ	_h\N
ɦʷ	h\_w
ʱz	_h\z
ʱʐ	_h\z`
ɧ	x\
i	i
i̠	i_-
ï	i_"
i̯	i_^
i̊	i_0
i̥	i_0
ḭ	i_k
ḭ̃	i_k~
i̞	i_o
ĩ̞	i_o~
i̤	i_t
ĭ	i_X
i̽	i_x
i͓	i_x
ĩ	i~
i˞	i`
i˞ˤ	i`_?\
i˞ˤː	i`_?\:
ḭː	i_k:
i̞ː	i_o:
i̤ː	i_t:
iː	i:
ĩː	i:~
ĩː	I:~
ĩː	i~:
ĩ̤ː	i~_t:
iːː	i::
iːa	i:a
iːe	i:e
iːə	i:@
iːɛ	i:E
iːu	i:u
iːw	i:w
ḭˑ	i_k:\
i̤ˑ	i_t:\
iˑ	i:\
îː	i:_F
íː	i:_H
ìː	i:_L
î	i_F
í	i_H
ì	i_L
i̤a	i_ta
i̤a̤	i_ta_t
ĩã	i~a~
ia	ia
iã	ia~
iaː	ia:
iæ	i{
iæ̃	i{~
iau	iau
i̤ɐ	i_t6
iɐ	i6
iɑ	iA
iɑu	iAu
ĩẽ	i~e~
ĩẽ̞	i~e~_o
ie	ie
ie̞	ie_o
iẽ	ie~
ieː	ie:
i̤ə̤	i_t@_t
iə	i@
ĩə	i~@
i̤ɛ̤	i_tE_t
iɛ	iE
iɛ̠	iE_-
iɛ̃	iE~
iɛː	iE:
iɛi	iEi
iɘ	i@\
iɜ	i3
iˠ	i_G
iʰ	i_h
ii	ii
iɪ	iI
ij	ij
ĩõ	i~o~
iø	i2
io	io
io̞	io_o
iou	iou
iɔ	iO
iɔː	iO:
i̤ṳ	i_tu_t
iu	iu
iũo	iu~o
iuo	iuo
iʊ	iU
iʌ	iV
iw	iw
iˀ	i_?
iˤ	i_?\
iˤː	i_?\:
iˤæ	i_?\{
ɪ	I
ɪ̰	I_k
ɪ̞	I_o
ɪ̤	I_t
ɪ̆	I_X
ɪ̈	I\
ɪ̃	I~
ɪː	I:
ɪ̈ː	I\:
ɪ̃ː	I~:
ɪ̃ː	I:~
ɪa	Ia
ɪã	Ia~
ɪe̞	Ie_o
ɪə	I@
ɪ̃ə̃	I~@~
ɪ̃ɛ	I~E
ɪɛ	IE
ɪ̃ɛː	I~E:
ɪɛː	IE:
ɪˠ	I_G
ɪi	Ii
ɪɔ	IO
ɪu	Iu
ɪu̞	Iu_o
ɪʊ	IU
ɪʌ	IV
ɪw	Iw
ɪˤ	I_?\
ɨ	1
ɨ̠	1_-
ɨ̰	1_k
ɨ̞	1_o
ɨ̞̰	1_o_k
ɨ̤	1_t
ɨ̆	1_X
ɨ̃	1~
ɨ˞	1`
ɨ̞ː	1_o:
ɨ̤ː	1_t:
ɨː	1:
ɨ̞̃ː	1~_o:
ɨ̃ː	1~:
ɨːa	1:a
ɨˑ	1:\
ɨa	1a
ɨa̠	1a_-
ɨ̤ɐ	1_t6
ɨɐ	16
ɨə	1@
ɨɛ	1E
ɨi	1i
ɨj	1j
ɨu	1u
ɨw	1w
j	j
j̊	j̊
j̊	j_0
j̰	j_k
j̃	j~
jː	j:
jːː	j::
ja	ja
jaː	ja:
jãː	ja~:
jæ	j{
jæi	j{i
jai	jai
jau	jau
je	je
jẽ	je~
jei	jei
jeu	jeu
jɛ	jE
jɛ̃	jE~
jɛː	jE:
jɛi	jEi
jʰ	j_h
ji	ji
jʲ	j'
jj	jj
jo	jo
joː	jo:
joi	joi
jɔ	jO
ju	ju
juː	ju:
juaː	jua:
jui	jui
j̊ʷ	j_0_w
jʷ	j_w
jy	jy
jʔ	j?
jˀ	j_?
jʼ	j_>
jˤ	j_?\
ʝ	j\
ʝ̞	j\_o
ʝː	j\:
ɟ	J\
ɟ̰	J\_k
ɟ̤	J\_t
ɟː	J\:
ɟʰ	J\_h
ɟʱ	j\_h\
ɟʲ	J\_j
ɟ̊ʝ̊	J\_0j\_0
ɟ̥ʝ̥	J\_0j\_0
ɟ̤ʝ	J\_tj\
ɟʝ	J\j\
ɟ͡ʝ	J\j\
ɟʝʷ	J\j\_w
ɟɟ	J\J\
ɟʷ	J\_w
ɟʑ	J\z\
ʄ	J\_<
ʄ̊	J\_<_0
ʄ̥	J\_<_0
k̚	k_}
k	k
k͈	k_"\
k͈	k*
k̰	k_k
k̃	k~
k˞	k`
k͈ː	k_"\:
kː	k:
kːː	k::
kːʰ	k:_h
kːʷ	k:_w
kːʷʰ	k:_w_h
kːʼ	k:_>
kɡ	kg
kʰ	k_h
kʰ˞	k_h`
kʰː	k_h:
kʰʲ	k_h_j
kʰʷ	k_h_w
kʰʷʲ	k_h_w_j
kɦ	kh\
kʲ	k_j
kʲ	k'
kʲː	k_j:
kʲː	k':
kʲʰ	k_j_h
kʲʰ	k'_h
kʲʷ	k_j_w
kʲʷ	k'_w
kʲʼ	k_j_>
kk	kk
kl	kl
kʟ̊ʼ	kL\_0_>
kʟ̥ʼ	kL\_0_>
kɬʼ	kK_>
km	km
kŋ	kN
kp	kp
kpː	kp:
kpʰ	kp_h
kpʲ	kp_j
kpr	kpr
kpɾ	kp4
kpʷ	kp_w
kpˤ	kp_?\
kɾ	k4
kᶣ	k_H
k͈ʷ	k_"\_w
k̰ʷ	k_k_w
kʷ	k_w
k̃ʷ	k~_w
kʷː	k_w:
kʷʰ	k_w_h
kʷʱ	k_w_h\
kʷʲ	k_w_j
kʷɾ	k_w4
kʷˀ	k_w_?
kʷʼ	k_w_>
kʷʼʲ	k_w_>_j
kx	kx
kxː	kx:
kxːʰ	kx:_h
kxːʼ	kx:_>
kxʰ	kx_h
kxʷʰ	kx_w_h
kxʼ	kx_>
kxʼː	kx_>:
kˀ	k_?
kʼ	k_>
kʼː	k_>:
kʼːʷ	k_>:_w
kʼʲ	k_>_j
kʼʲ	k_>'
kʼʷ	k_>_w
kˤ	k_?\
kǀ	k|\
kǀ̪	k|\_d
kǀ͓	k|\_x
kǀ͓ˠʰ	k|\_G_h
kǀʰ	k|\_h
kǀ͓ʰ	k|\_x_h
kǀʰʷ	k|\_h_w
kǀʰʼ	k|\_h_>
kǀʷ	k|\_w
kǀ͓x	k|\_xx
kǀx	k|\x
kǀxʼ	k|\x_>
kǀʼ	k|\_>
kǁ	k|\|\
kǁ͓	k|\|\_x
kǁʰ	k|\|\_h
kǁ͓ʰ	kǁ_x_h
kǁx	k|\|\x
kǁ͓xʰ	k|\|\_xx_h
kǁxʼ	k|\|\x_>
kǁʼ	k|\|\_>
kǁʼʰ	k|\|\_>_h
kǂ	k=\
kǂʰ	k=\_h
kǂ͓ˡ	k=\_x_l
kǂ͓ˡʰ	k=\_x_l_h
kǂ͓ˡx	k=\_x_lx
kǂx	k=\x
kǂxʼ	k=\x_>
kǂʼ	k=\_>
kǃ	k!\
kǃ̠	k!\_-
kǃ̪	k!\_d
kǃ͓	k!\_x
kǃ̠ʰ	k!\_-_h
kǃʰ	k!\_h
kǃʰʼ	k!\_h_>
kǃx	k!\x
kǃ̠xʰ	k!\_-x_h
kǃxʰ	k!\x_h
kǃxʼ	k!\x_>
kǃʼ	k!\_>
kǃǃ	k!\!\
kǃǃʰ	k!\!\_h
kǃǃʰʼ	k!\!\_h_>
kǃǃx	k!\!\x
kǃǃxʼ	k!\!\x_>
kǃǃʼ	k!\!\_>
kʘ	kO\
kʘʰ	kO\_h
kʘx	kO\x
kʘxʼ	kO\x_>
kʘʼ	kO\_>
l	l
l̠	l_-
l̠̤	l_-_t
l̩	l=
l̊	l_0
l̥	l_0
l̺	l_a
l̪	l_d
l̪̊	l_d_0
l̪̥	l_d_0
l̪̰	l_d_k
l̪̤	l_d_t
l̰	l_k
l̤	l_t
l̃	l~
l̠˞	l_-`
l͈ː	l_"\:
l̊ː	l_0:
l̥ː	l_0:
l̪ː	l_d:
lː	l:
lːː	l::
ld	ld
l̊ˠ	l_0_G
l̥ˠ	l_0_G
l̪ˠ	l_d_G
lˠ	l_G
lʰ	l_h
l̪ʱ	l_d_h\
lʱ	l_h\
l̠ʲ	l_-_j
l̊ʲ	l_0_j
l̥ʲ	l_0_j
l̪ʲ	l_d_j
lʲ	l_j
lʲ	l'
l̊ʲː	l_0_j:
l̥ʲː	l_0_j:
lʲː	l_j:
lʲːː	l_j::
lʲʰ	l_j_h
lʲʷ	l_j_w
ll	ll
